"PrimaryKey","Annual_Forb","Annual_Forb_Exo","Annual_Forb_Exo_Inv","Annual_Forb_Exo_Inv_Nox","Annual_Graminoid","Annual_Graminoid_Exo","Annual_Graminoid_Exo_Inv","Annual_Graminoid_Exo_Inv_Nox","Annual_Graminoid_Nox","Annual_Sedge","Perennial_Forb","Perennial_Forb_Exo","Perennial_Forb_Exo_Inv","Perennial_Forb_Exo_Inv_Nox","Perennial_Graminoid","Perennial_Graminoid_Exo","Perennial_Graminoid_Exo_Inv","Perennial_Graminoid_Exo_Inv_Nox","Perennial_Shrub","Perennial_SubShrub","Perennial_Succulent","Perennial_Tree","Perennial_Tree_Exo_Inv_Nox","Nox","Inv","Exo","Nat","NatHerb","NatWoody","S","GapLg","TotalFoliar","Count","NatCount","max_height"
"NML00000_2019_NR_willow_ex_out_22019-09-01",11.6666666666667,0,0.333333333333333,0,19.3333333333333,0,1,0,0,0,0.666666666666667,0,0,0,32.6666666666667,0,0,0,0,1.33333333333333,0.666666666666667,0,0,0,1.33333333333333,0,66.3333333333333,64.3333333333333,2,4,0,59.6666666666667,29,27,44.0333333333333
"NML00000_2019_PTNM_4342019-09-01",0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,7.66666666666667,0,0,0,12.3333333333333,3.66666666666667,1,0,0,0,0,0,25,8,17,8,57.1066666666667,23,29,28,28.2
"NML00000_2019_Sandy_4972019-09-01",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,4.33333333333333,0,0,0,0,0,0,22,1,21,68,69.0266666666667,21,5,5,28.3333333333333
"NML00000_2019_Sandy_4982019-09-01",0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3333333333333,4,0.666666666666667,0,0,0,0,0,32.3333333333333,0.333333333333333,32,59.3333333333333,63.84,32,6,6,31.7333333333333
"NML00000_2019_Sandy_4992019-09-01",5,0,22,0,1.33333333333333,0,0,0,0,0,0.666666666666667,0,0,0,1,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,22,0,8.66666666666667,8,0.666666666666667,63.3333333333333,46.68,28.6666666666667,42,41,16.5
"NML00000_2019_Sandy_5002019-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4.33333333333333,10.3333333333333,0,0,0,0,0,0,28.6666666666667,14,14.6666666666667,34,68.7066666666667,23.3333333333333,20,20,42.1
"NML00000_2019_Sandy_5022019-09-01",4.66666666666667,0,0,0,6.66666666666667,0,0,0,0,0,1,0,0,0,6.33333333333333,0,0,0,20.3333333333333,1,1,0,0,0,0,0,41,18.6666666666667,22.3333333333333,43.3333333333333,46.36,32.6666666666667,45,45,33.9
"NML00000_2019_Sandy_5032019-09-01",1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,15.6666666666667,0,0,0,0,0,0,0,17.3333333333333,1.66666666666667,15.6666666666667,62.3333333333333,61.32,16.3333333333333,10,10,35.7
"NML00000_2019_Sandy_5042019-09-01",0,0,0,0,4.33333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,1.33333333333333,0,1.66666666666667,0,0,0,0,0,7.66666666666667,4.66666666666667,3,61.6666666666667,77.0666666666667,8,33,32,12.4
"NML00000_2019_Sandy_5052019-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.3333333333333,2.66666666666667,0,0,0,0,0,0,33,0,33,58.6666666666667,58.8666666666667,33,9,9,36.8
"NML00000_2019_Sandy_5062019-09-01",0.333333333333333,0,0.333333333333333,0,2,0,0,0,0,0,0,0,0,0,12.3333333333333,0,0,0,12,6,3,0,0,0,0.333333333333333,0,35.6666666666667,14.6666666666667,21,53,46.6933333333333,33,22,21,31.4666666666667
"NML00000_2019_Sandy_5072019-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6666666666667,1.33333333333333,0,0,0,0,0,0,16,0,16,28.6666666666667,63.44,17.3333333333333,24,24,26.7666666666667
"NML00000_2019_Sandy_5082019-09-01",0.666666666666667,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,14,0,0,0,0.666666666666667,7,0,0,0,0,0,0,23.6666666666667,16,7.66666666666667,46.6666666666667,32.0933333333333,25,24,23,16.7666666666667
"NML00000_2019_Shallow_5642019-09-01",0.333333333333333,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9.33333333333333,6.66666666666667,0,0,0,0,0,0,19.3333333333333,3.33333333333333,16,58.6666666666667,56,18,13,13,20.8
"NML00000_2019_Shallow_5652019-09-01",0.333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.33333333333333,10.3333333333333,1.66666666666667,0,0,0,0,0,15.6666666666667,1.33333333333333,14.3333333333333,55.3333333333333,66.52,15.6666666666667,15,15,19.4333333333333
"NML00000_2019_Shallow_5662019-09-01",0.666666666666667,0,0,0,1.66666666666667,0,0,0,0,0,0.333333333333333,0,0,0,14.6666666666667,0,0,0,11.6666666666667,0,2,0,0,0,0,0,31,17.3333333333333,13.6666666666667,25.6666666666667,32.8133333333333,24.3333333333333,25,24,28.1666666666667
"NML00000_2019_Shallow_5672019-09-01",1,0,0,0,3.33333333333333,0,0,0,0,0,0,0,0,0,21,0,0,0,12.3333333333333,2.33333333333333,4.66666666666667,0,0,0,0,0,44.6666666666667,25.3333333333333,19.3333333333333,43.6666666666667,39.84,34.3333333333333,33,33,44.5666666666667
"NML00000_2019_Shallow_5682019-09-01",0.333333333333333,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,2,2,2.66666666666667,0,0,0,0,0,13,6.33333333333333,6.66666666666667,56,64.9733333333333,14,31,31,21.7
"NML00000_2019_Shallow_5692019-09-01",0,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,2.66666666666667,0,0,0,21.3333333333333,1.33333333333333,0,0,0,0,0,0,28.6666666666667,6,22.6666666666667,34.6666666666667,58.76,24.6666666666667,13,13,41.4333333333333
"NML00000_2020_Bottom_0132019-09-01",1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,22.6666666666667,0,0,0,0,0,0,0,35.6666666666667,13,22.6666666666667,20.3333333333333,63.32,28.6666666666667,19,19,32.7333333333333
"NML00000_2020_Bottom_0142019-09-01",0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8.33333333333333,0.333333333333333,8,33.3333333333333,85.5866666666667,9.66666666666667,15,15,20.9666666666667
"NML00000_2020_Bottom_0152019-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3.66666666666667,0,0,0,0,0,0,16.6666666666667,0,16.6666666666667,56,71.8133333333333,16.3333333333333,9,9,28.7333333333333
"NML00000_2020_GLoam_1132019-09-01",20.3333333333333,0,0,0,0,0,0,0,0,0,12.3333333333333,0,0,0,11,0,2.33333333333333,0,9.33333333333333,0.333333333333333,0,0,0,0,2.33333333333333,0,53.3333333333333,43.6666666666667,9.66666666666667,5,3.04,46.3333333333333,39,38,39.1
"NML00000_2020_GLoam_1142019-09-01",1,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,38.3333333333333,0,0,0,50.3333333333333,0,3.33333333333333,0,0,0,0,0,93.6666666666667,40,53.6666666666667,0.333333333333333,6.45333333333333,75.3333333333333,50,50,62.7
"NML00000_2020_GLoam_1152019-09-01",10.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,0,0,0,0,0,0,49.6666666666667,10.6666666666667,39,19,52.0933333333333,42,17,17,49.4666666666667
"NML00000_2020_Gravel_0692019-09-01",0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3333333333333,0,0,0,0,0,0,0,16,0.666666666666667,15.3333333333333,28.3333333333333,70.1866666666667,16,14,14,36.9
"NML00000_2020_Gravel_0702019-09-01",0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,4.33333333333333,0,0,0,15.6666666666667,0,0,0,0,0,0,0,20.3333333333333,4.66666666666667,15.6666666666667,33.6666666666667,69.1466666666667,17.6666666666667,21,21,25.3333333333333
"NML00000_2020_Gravel_0712019-09-01",2.68456375838926,0,0,0,1.34228187919463,0,0,0,0,0,5.03355704697987,0,0,0,1.34228187919463,0,0,0,26.1744966442953,4.36241610738255,0,0,0,0,0,0,40.9395973154362,10.4026845637584,30.5369127516778,8.7248322147651,50.9866666666667,29.8657718120805,26,26,30.6
"NML00000_2020_Gravel_0722019-09-01",13,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3333333333333,0,0,0,9.66666666666667,0,0.666666666666667,0,0,0,0,0,33.6666666666667,23.3333333333333,10.3333333333333,9.33333333333333,18.4666666666667,28,33,33,29.7666666666667
"NML00000_2020_Gravel_0732019-09-01",0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,3.33333333333333,0,0,0,12.3333333333333,22.3333333333333,1.33333333333333,0,0,0,0,0,39.6666666666667,3.66666666666667,36,29.3333333333333,25.5066666666667,34.6666666666667,28,28,25.9
"NML00000_2020_Gravel_0742019-09-01",0,0,0,0,0,0,0,0,0,0,2.33333333333333,1,0,0,53.3333333333333,0,0,0,19.6666666666667,0,0,0,0,0,0,1,75.3333333333333,55.6666666666667,19.6666666666667,22.3333333333333,13.04,62.6666666666667,26,26,56.9333333333333
"NML00000_2020_Gravel_0752019-09-01",0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,3,0,0,0,22.6666666666667,0,0,0,0,0,0,0,26,3.33333333333333,22.6666666666667,8.33333333333333,54.4266666666667,24.6666666666667,20,20,40.7
"NML00000_2020_GSand_1572019-09-01",0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15.6666666666667,0.666666666666667,15,19,80.6266666666667,15,25,25,31.6
"NML00000_2020_GSand_1582019-09-01",0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.66666666666667,0,0,0,21.6666666666667,0.666666666666667,0,0,0,0,0,0,30,7.66666666666667,22.3333333333333,17.6666666666667,66.44,25,31,31,45.5666666666667
"NML00000_2020_GSand_1592019-09-01",4.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3333333333333,0,0,0,0,0,0,0,25.6666666666667,4.33333333333333,21.3333333333333,38.3333333333333,64.9333333333333,24,16,16,42.7666666666667
"NML00000_2020_GSand_1602019-09-01",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.33333333333333,0,0,0,16.6666666666667,0,0,0,0,0,0,0,20,3.33333333333333,16.6666666666667,7,66.4666666666667,19.3333333333333,28,28,33.8666666666667
"NML00000_2020_Hills_2182019-09-01",1,0,0,0,1,0,0,0,0,0,3.33333333333333,0,0,0,9.33333333333333,0,0,0,9.33333333333333,7.33333333333333,0,0,0,0,0,0,31.3333333333333,14.6666666666667,16.6666666666667,35.3333333333333,45.2933333333333,28.3333333333333,42,42,25.5666666666667
"NML00000_2020_Hills_2192019-09-01",7.33333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,62,0,0.333333333333333,0,8.66666666666667,0,11.6666666666667,0,0,0,0.333333333333333,0,90.6666666666667,70.3333333333333,20.3333333333333,0.333333333333333,3.24,73.6666666666667,35,34,52.4333333333333
"NML00000_2020_Hills_2202019-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66666666666667,0,0,0,32,0,0,0,0,0,0,0,36.6666666666667,4.66666666666667,32,7,52.4533333333333,32.6666666666667,28,28,45.1
"NML00000_2020_Hills_2212019-09-01",0.666666666666667,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,7,0,0,0,6.33333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,15,8,7,20,82.9333333333333,12.6666666666667,30,30,27.2
"NML00000_2020_Hills_2222019-09-01",0,0,0,0,0,0,0,0,0,0,1.66666666666667,0,0,0,57.6666666666667,0,0,0,3,0,1,0,0,0,0,0,63.3333333333333,59.3333333333333,4,13.6666666666667,7.33333333333333,57.6666666666667,32,32,27.6666666666667
"NML00000_2020_Hills_2232019-09-01",0.333333333333333,0,0,0,0.333333333333333,0,0,0,0,0,1.33333333333333,0,0,0,3.66666666666667,0,0,0,19,0,0,0,0,0,0,0,24.6666666666667,5.66666666666667,19,21.6666666666667,69.0266666666667,20.6666666666667,34,34,45.2666666666667
"NML00000_2020_Hills_2242019-09-01",2,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,50.6666666666667,0,0,0,3,0,2.33333333333333,0,0,0,0,0,60.3333333333333,55,5.33333333333333,3.33333333333333,17.68,54,42,42,38.4
"NML00000_2020_Hills_2252019-09-01",0.333333333333333,0,2,0,0,0,0,0,0,0,3.33333333333333,0,0,0,1.66666666666667,0,0,0,5.66666666666667,3.33333333333333,0,0,0,0,2,0,14.3333333333333,5.33333333333333,9,65.6666666666667,62.4666666666667,14,20,19,16.9666666666667
"NML00000_2020_Lime_3032019-09-01",0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,18.6666666666667,0.666666666666667,18,28.3333333333333,59.9733333333333,18.6666666666667,19,19,25.8
"NML00000_2020_Lime_3042019-09-01",0,0,0.333333333333333,0,0,0,0,0,0,0,2.33333333333333,0,0,0,4.33333333333333,0,0,0,18.6666666666667,6,0.333333333333333,0,0,0,0.333333333333333,0,31.6666666666667,6.66666666666667,25,4,65.8,25.6666666666667,53,52,29.1666666666667
"NML00000_2020_Lime_3052019-09-01",0,0,0,0,0,0,0,0,0,0,5.66666666666667,0,0,0,36.3333333333333,0,1,0,33.6666666666667,0.666666666666667,2.66666666666667,0,0,0,1,0,79,42,37,1.33333333333333,9.48,64.3333333333333,48,47,62.6666666666667
"NML00000_2020_Loam_3472019-09-01",3.33333333333333,0,0,0,16.3333333333333,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,27.6666666666667,27.6666666666667,0,71.6666666666667,69.3866666666667,25.3333333333333,15,15,15.9666666666667
"NML00000_2020_Loam_3482019-09-01",0.666666666666667,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,16.3333333333333,0,0,0,0,0,0,0,17.6666666666667,1.33333333333333,16.3333333333333,71.6666666666667,69.24,17.3333333333333,21,21,21.3666666666667
"NML00000_2020_Loam_3492019-09-01",0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33333333333333,0,0,0,0,0,0,0,0,0,0,0,9.66666666666667,9.66666666666667,0,57,81.7466666666667,9.66666666666667,8,8,8.66666666666667
"NML00000_2020_Loam_3502019-09-01",14.6666666666667,0,0,0,19.3333333333333,0,0,0,0,0,0.333333333333333,0,0,0,32.3333333333333,0,0,0,0,0,0,0,0,0,0,0,66.6666666666667,66.6666666666667,0,27,56.2133333333333,57,17,17,43.6666666666667
"NML00000_2020_Mal_4002019-09-01",0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,5.33333333333333,0,0,0,22.6666666666667,0.666666666666667,0,0,0,0,0,0,29,5.66666666666667,23.3333333333333,16.3333333333333,65.6266666666667,24.6666666666667,47,45,30.7
"NML00000_2020_Mal_4012019-09-01",0.666666666666667,0,0,0,0.666666666666667,0,0,0,0,0,5,0,0,0,36,0,0,0,2.66666666666667,0.333333333333333,0,0,0,0,0,0,45.3333333333333,42.3333333333333,3,39.3333333333333,28.8666666666667,40.3333333333333,46,46,27.5333333333333
"NML00000_2020_Mal_4022019-09-01",24,0,0,0,8.33333333333333,0,0,0,0,0,0.666666666666667,0,0,0,3,0,0,0,5.33333333333333,2.66666666666667,0,0,0,0,0,0,44,36,8,28.6666666666667,11.72,38,31,31,23.5666666666667
"NML00000_2020_Mal_4032019-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33333333333333,0,0,0,26.3333333333333,0,0,0,0,0,0,0,33.6666666666667,7.33333333333333,26.3333333333333,52.3333333333333,48.3733333333333,28.6666666666667,12,12,39.8333333333333
"NML00000_2020_Mal_4042019-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33333333333333,0,0,0,45.3333333333333,1.33333333333333,0,0,0,0,0,0,52,5.33333333333333,46.6666666666667,31.3333333333333,44.96,42,19,19,40.1666666666667
"NML00000_2020_Mal_4052019-09-01",10.3678929765886,0,0,0,0,0,0,0,0,0,1.00334448160535,0,0,0,3.67892976588629,0,0,0,7.02341137123746,4.0133779264214,0,0,0,0,0,0,26.0869565217391,15.0501672240803,11.0367892976589,8.69565217391304,19.64,26.4214046822742,25,25,23.3666666666667
"NML00000_2020_PTNM_4352019-09-01",0,0,0,0,0,0,0,0,0,0,2.66666666666667,0,0,0,9.66666666666667,0,0,0,21.3333333333333,1.33333333333333,3.66666666666667,0,0,0,0,0,38.6666666666667,12.3333333333333,26.3333333333333,4.33333333333333,44.28,34.3333333333333,40,40,29.1333333333333
"NML00000_2020_Sandy_5092019-09-01",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,19.3333333333333,3,0,0,0,0,0,0,27.3333333333333,5,22.3333333333333,57.6666666666667,44.6933333333333,27,27,26,39.8
"NML00000_2020_Sandy_5102019-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33333333333333,1.33333333333333,0,0,0,0,0,0,5.66666666666667,0,5.66666666666667,81.3333333333333,87.9866666666667,5.66666666666667,10,10,16.9666666666667
"NML00000_2020_Sandy_5112019-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.6666666666667,6,0,0,0,0,0,0,29.6666666666667,0,29.6666666666667,57,61.0666666666667,29.6666666666667,14,14,68.3
"NML00000_2020_Sandy_5122019-09-01",2.0066889632107,0,0,0,0,0,0,0,0,0,0.668896321070234,0,0,0,0,0,0,0,36.1204013377926,10.7023411371237,0,0,0,0,0,0,49.4983277591973,2.67558528428094,46.8227424749164,51.1705685618729,44.3066666666667,41.4715719063545,9,9,29.4333333333333
"NML00000_2020_Sandy_5132019-09-01",3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,20.6666666666667,3,1.33333333333333,0,0,0,0,0,28.6666666666667,3.66666666666667,25,62.3333333333333,68.88,26.6666666666667,15,15,36.1
"NML00000_2020_Sandy_5142019-09-01",1.66666666666667,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,28.6666666666667,5.33333333333333,0,0,0,0,0.333333333333333,0,36.3333333333333,2.33333333333333,34,48.3333333333333,60.3333333333333,31.6666666666667,16,15,31.1
"NML00000_2020_Sandy_5152019-09-01",2.66666666666667,0,0,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,11.3333333333333,0,0,0,0,0,0,0,14.6666666666667,3.33333333333333,11.3333333333333,47.3333333333333,63.9733333333333,14.6666666666667,22,22,33.5333333333333
"NML00000_2020_Sandy_5162019-09-01",0.333333333333333,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,15.3333333333333,10.3333333333333,0,0,0,0,0,0,26.3333333333333,0.666666666666667,25.6666666666667,59.3333333333333,63.1866666666667,25.3333333333333,14,14,25.2666666666667
"NML00000_2020_Sandy_5172019-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,3.66666666666667,0,0,0,0,0,23.6666666666667,0,23.6666666666667,60.6666666666667,70.6933333333333,25.3333333333333,5,5,30.2333333333333
"NML00000_2020_Sandy_5182019-09-01",2.66666666666667,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,18.6666666666667,0,0,0,14.6666666666667,4.33333333333333,0,0,0,0,0,0,41.6666666666667,22.6666666666667,19,52,48,32,40,40,38.3
"NML00000_2020_Sandy_5202019-09-01",0.666666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,18.3333333333333,0,0,0,2.66666666666667,0,0,0,0,0,0,0,22.6666666666667,20,2.66666666666667,43.6666666666667,67.36,22,23,21,14.7666666666667
"NML00000_2020_Shallow_5702019-09-01",10,0,0,0,5.66666666666667,0,0,0,0,0,4.66666666666667,0,0,0,2,0,0,0,6.33333333333333,3,0,0,0,0,0,0,31.6666666666667,22.3333333333333,9.33333333333333,43.6666666666667,23.7733333333333,27.6666666666667,41,40,31.5666666666667
"NML00000_2020_Shallow_5712019-09-01",43.3333333333333,0,0,0,4.66666666666667,0,0,0,0,0,1,0,0,0,8.66666666666667,0,0,0,2.33333333333333,3.66666666666667,0,0,0,0,0,0,63.6666666666667,57.6666666666667,6,26,8.17333333333333,51,33,33,29.8333333333333
"NML00000_2020_Shallow_5722019-09-01",0.333333333333333,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,7.66666666666667,7.66666666666667,0.333333333333333,0,0,0,0,0,16.6666666666667,1,15.6666666666667,65.6666666666667,66.5733333333333,18,21,20,28.5333333333333
"NML00000_2020_Shallow_5732019-09-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,17,0,0,0,0,0,0,0,17.3333333333333,0.333333333333333,17,20,74.3066666666667,16,12,12,19.3333333333333
"NML00000_2020_Shallow_5742019-09-01",0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,7.33333333333333,8.66666666666667,0,0,0,0,0,0,16.3333333333333,0.333333333333333,16,42,73.6933333333333,15,9,9,17.4333333333333
"NML00000_2020_Shallow_5752019-09-01",1.33333333333333,0,0,0,0,0,0,0,0,0,7.33333333333333,0,0,0,0,0,0,0,15.3333333333333,9.33333333333333,0,0,0,0,0,0,33.3333333333333,8.66666666666667,24.6666666666667,54,38.9333333333333,29.3333333333333,24,23,31.0333333333333
"NML00000_OverSamp_MIMB_3052019-09-01",1,0,0,0,0,0,0,0,0,0,6,0,0,0,25.3333333333333,0,0,0,17,3.66666666666667,1.33333333333333,0,0,0,0,0,54.3333333333333,32.3333333333333,22,6.66666666666667,40.6533333333333,46.3333333333333,57,57,38.9
"NML00000_OverSamp_MIMB_3082019-09-01",2.33333333333333,0,1,0,0,0,0,0,0,0,10.6666666666667,0,0,0,18.6666666666667,0,0,0,10,0,0,0,0,0,1,0,41.6666666666667,31.6666666666667,10,8.33333333333333,38.7066666666667,34.6666666666667,45,44,30.0333333333333
"NML00000_OverSamp_MIMB_3232019-09-01",0.333333333333333,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,14.3333333333333,0,0,0,26,1.33333333333333,0,0,0,0,0,0,42.6666666666667,15.3333333333333,27.3333333333333,27,59.9066666666667,33,41,41,41.5666666666667
"NML00000_OverSamp_Sandy_5412019-09-01",8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6666666666667,7.66666666666667,0,0,0,0,0,0,50.6666666666667,8.33333333333333,42.3333333333333,45.3333333333333,32.0933333333333,44.3333333333333,6,6,39.9
"NML00000_OverSample2019_IgMtn_2832019-09-01",2,0,0,0,0,0,0,0,0,0,15.3333333333333,0,0,0,32,0,3,0,10.3333333333333,1.33333333333333,5,0,0,0,3,0,66,49.3333333333333,16.6666666666667,3.33333333333333,8.82666666666667,56,57,56,26.8
"NML00000_OverSample2019_Lime_3212019-09-01",0.333333333333333,0,0,0,0,0,0,0,0,0,1.66666666666667,0,0,0,5.33333333333333,0,0,0,35,4.33333333333333,0.333333333333333,0,0,0,0,0,47,7.33333333333333,39.6666666666667,0.666666666666667,29.6266666666667,42.3333333333333,40,40,57.5
"NML00000_OverSample2020_IgMtn_2862019-09-01",6,0,0,0,1,0,0,0,0,0,9,0,0,0,14,0,0,0,36.6666666666667,0,0,21,0,0,0,0,87.6666666666667,30,57.6666666666667,1.33333333333333,3.64,70,38,38,127.8
"NML00000_OverSample2020_IgMtn_2902019-09-01",7.04697986577181,0,0,0,2.01342281879195,0,0,0,0,0,5.70469798657718,0,0,0,11.0738255033557,0,0.671140939597315,0,32.5503355704698,1.00671140939597,0,0,0,0,0.671140939597315,0,59.3959731543624,25.8389261744966,33.5570469798658,20.1342281879195,33.4666666666667,45.3020134228188,49,47,54.7
"NML00000_Panel1_MIMB_0012019-09-01",0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,46.3333333333333,46.3333333333333,0,41,49.2533333333333,46,15,15,26.9333333333333
"NML00000_Panel1_MIMB_0022019-09-01",1.66666666666667,0,0.333333333333333,0,1.33333333333333,0,0,0,0,0,0.333333333333333,0,0,0,2.66666666666667,0,0,0,14,0,0,0,0,0,0.333333333333333,0,20,6,14,63.6666666666667,74.8533333333333,19.3333333333333,40,36,28.0333333333333
"NML00000_Panel1_MIMB_0032019-09-01",0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,0,0,0,24,1.33333333333333,0,0,0,0,1.33333333333333,0,42,16.6666666666667,25.3333333333333,48.3333333333333,44.08,38,19,18,32.3
"NML00000_Panel1_MIMB_0052019-09-01",2,0,0,0,0,0,0,0,0,0,1,0,0,0,1.33333333333333,0,0,0,1,13,0.666666666666667,0,0,0,0,0,19,4.33333333333333,14.6666666666667,45.6666666666667,68.4933333333333,18.6666666666667,43,42,10.6333333333333
"NML00000_Panel1_MIMB_0062019-09-01",1.33333333333333,0,0.666666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.33333333333333,0,0,0,0,0,0.666666666666667,0,11.6666666666667,2.33333333333333,9.33333333333333,55.3333333333333,79.92,11.6666666666667,34,33,9.66666666666667
"NML00000_Panel1_MIMB_0072019-09-01",0,0,0,0,0,0,0,0,0,0,11.3333333333333,0,0,0,1.33333333333333,0,0,0,10.6666666666667,16.6666666666667,1.33333333333333,0,0,0,0,0,41.3333333333333,12.6666666666667,28.6666666666667,29.3333333333333,47.4666666666667,33.3333333333333,35,34,27.3333333333333
"NML00000_Panel1_MIMB_0082019-09-01",1,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,3.33333333333333,11.3333333333333,2.33333333333333,0.666666666666667,0,0,0,0,35.6666666666667,18,17.6666666666667,9,22.56,33.3333333333333,38,37,23.9333333333333
"NML00000_Panel1_MIMB_0092019-09-01",19.6666666666667,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,3.66666666666667,0,0,0,0.333333333333333,1.66666666666667,2,0,0,0,0,0,28.6666666666667,24.6666666666667,4,10.3333333333333,38.6933333333333,27.6666666666667,30,29,25.9
"NML00000_Panel1_MIMB_0102019-09-01",7.66666666666667,0,0.666666666666667,0,0,0,0,0,0,0,0.666666666666667,0,0,0,5.33333333333333,0,0,0,8,0,0,3.33333333333333,0,0,0.666666666666667,0,25,13.6666666666667,11.3333333333333,7.66666666666667,44.92,32,33,32,33.1333333333333
"NML00000_Panel1_MIMB_0132019-09-01",10.3333333333333,0,0,0,14.6666666666667,0,0,0,0,0,4.33333333333333,0,0,0,3.33333333333333,0,0,0,22,2.66666666666667,0,0,0,0,0,0,57.3333333333333,32.6666666666667,24.6666666666667,20.3333333333333,27.0133333333333,46.6666666666667,44,42,23.9333333333333
"NML00000_Panel1_MIMB_0142019-09-01",0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,99.3333333333333,98.7333333333333,0.333333333333333,1,1,0
"NML00000_Panel1_MIMB_0152019-09-01",0.666666666666667,0,6.33333333333333,0,0,0,0,0,0,0,6.66666666666667,0,0,0,1.66666666666667,0,0,0,8.33333333333333,3.66666666666667,0,0,0,0,6.33333333333333,0,21,9,12,53.3333333333333,41.6,23.3333333333333,33,32,20.1333333333333
